0.0,17.0365,16.4465,26.7475,38.1808,22.443,23.9358,21.6624,18.0953,14.997,15.6052,27.4274,24.2686,16.3854,16.5729,16.8197,38.2529,21.0469,17.7202,14.7611,42.1226,15.2322,17.0901,24.717,14.5238,21.2791,17.892,18.0312,19.1672,14.4856,16.791,23.8891,20.5296,21.5396,18.612,51.3907,43.5818,24.056,24.2753,15.3208
17.0365,0.0,13.8824,28.2791,38.2846,26.3717,18.9082,14.9338,18.2352,9.05004,19.1959,27.5314,13.0165,17.326,25.0197,10.5302,40.151,15.1305,17.5945,14.7581,42.1856,16.8715,23.5995,20.4669,14.6746,13.7733,12.1834,24.1604,16.847,10.4835,12.1946,12.7521,24.4471,17.5853,16.2568,51.4832,43.5807,25.9224,32.173,15.7451
16.4465,13.8824,0.0,28.2124,38.0568,26.4237,13.3404,20.3377,20.3805,12.2022,15.7716,27.3204,19.4704,16.4495,22.0259,11.4438,40.5097,13.0673,16.0881,14.7496,42.1238,22.1325,22.9807,28.1253,16.6419,10.9376,13.4712,23.3204,11.7512,18.1565,14.0707,11.2666,24.4305,11.8066,16.2732,51.4707,43.6004,26.3372,32.2202,12.3764
26.7475,28.2791,28.2124,0.0,33.1646,25.3708,20.2883,20.9823,18.2352,25.202,25.5635,19.3178,24.1543,18.606,16.2521,28.2035,21.4057,28.2134,21.6533,15.0315,33.0529,26.1236,19.9753,21.1393,20.7695,23.081,25.0693,19.1105,28.2545,19.428,26.439,28.1811,20.1381,28.3289,27.277,47.2301,33.2202,12.2354,31.469,28.1777
38.1808,38.2846,38.0568,33.1646,0.0,38.1518,38.1529,38.374,38.2582,38.2815,38.2669,28.8092,38.3166,38.1256,32.5043,38.1275,28.7711,37.047,38.3662,38.3302,24.0917,38.0969,38.2118,38.0889,38.286,38.079,38.2876,38.2211,38.2117,38.2093,38.0745,38.0565,38.0849,38.2619,38.1258,21.2324,23.0231,35.8766,35.4668,38.2968
22.443,26.3717,26.4237,25.3708,38.1518,0.0,27.8292,19.206,25.3863,24.0191,20.2312,25.4593,25.3799,15.667,17.1075,25.4804,25.5488,27.9243,19.1831,25.3656,26.6913,24.8537,23.6051,21.5202,18.2354,25.386,26.3228,17.7576,25.3762,25.4175,26.3717,22.2381,13.8554,25.3762,25.4172,51.629,39.7678,23.2265,14.6018,26.3096
23.9358,18.9082,13.3404,20.2883,38.1529,27.8292,0.0,26.4882,25.3863,23.7664,21.9564,27.4274,25.5994,27.6393,28.0136,20.7605,37.5175,10.6266,20.711,17.4741,36.2721,34.1058,26.5177,28.1858,24.9342,16.2038,20.9508,28.9195,18.2358,24.0885,14.0707,18.6915,34.8413,9.74307,19.0629,51.5567,43.5628,21.5675,33.0623,18.0587
21.6624,14.9338,20.3377,20.9823,38.374,19.206,26.4882,0.0,9.20699,15.1531,21.7047,25.6826,12.9722,11.8088,16.6798,14.0172,28.541,26.5178,21.5598,16.2528,33.97,19.7741,15.5647,17.6161,16.5363,17.4191,12.087,17.9267,17.7113,13.2902,15.4777,15.0491,15.939,23.5903,13.2511,51.5073,43.5761,18.8715,24.0453,25.0078
18.0953,18.2352,20.3805,18.2352,38.2582,25.3863,25.3863,9.20699,0.0,12.827,18.4433,25.5367,17.1963,15.1736,15.6106,15.6981,28.537,25.446,17.1985,18.1878,33.862,18.5284,15.0005,12.7008,12.8338,17.5696,14.6947,14.8146,18.2353,13.1185,17.1662,15.1428,19.9346,21.8562,12.8228,51.5638,43.7277,16.2793,30.1798,25.4877
14.997,9.05004,12.2022,25.202,38.2815,24.0191,23.7664,15.1531,12.827,0.0,13.4011,27.3804,18.4892,13.5754,16.5114,11.0537,36.8535,18.5993,15.9979,14.7496,42.0656,10.6127,17.0848,16.9761,12.565,15.5287,10.9865,17.7542,13.0097,10.6362,16.9786,15.2536,19.1058,21.0322,13.1736,51.5553,43.681,22.397,29.6577,19.2265
15.6052,19.1959,15.7716,25.5635,38.2669,20.2312,21.9564,21.7047,18.4433,13.4011,0.0,27.4692,22.319,15.163,15.5037,17.3156,37.0572,18.4728,13.615,18.3196,42.0657,18.3228,16.5067,21.9011,14.0344,17.8475,15.5788,14.2061,17.782,15.6852,16.6972,17.8288,18.316,20.1177,22.3176,51.4361,43.5477,22.8117,23.082,18.9927
27.4274,27.5314,27.3204,19.3178,28.8092,25.4593,27.4274,25.6826,25.5367,27.3804,27.4692,0.0,26.5179,27.0503,22.4536,27.5201,23.2471,27.3625,27.4783,20.2925,32.9224,27.3935,27.4607,18.1874,27.3603,27.5465,27.3972,27.3974,27.4407,27.4598,21.6606,27.4142,27.3556,27.4233,27.432,38.7435,32.2854,12.4428,31.6232,27.329
24.2686,13.0165,19.4704,24.1543,38.3166,25.3799,25.5994,12.9722,17.1963,18.4892,22.319,26.5179,0.0,16.7854,23.7367,12.8205,32.4538,25.7379,25.6341,15.6891,34.8445,23.0396,21.2471,20.7785,22.8429,16.4739,15.3102,24.015,22.7318,15.2007,16.6972,17.6371,24.2117,23.0486,15.9633,51.5955,43.6202,22.1896,31.86,25.5312
16.3854,17.326,16.4495,18.606,38.1256,15.667,27.6393,11.8088,15.1736,13.5754,15.163,27.0503,16.7854,0.0,15.1829,17.5014,30.1521,20.7894,16.0425,17.1922,35.4525,17.96,15.2068,15.2355,9.9837,17.014,15.2207,16.4892,15.2077,15.2176,19.1361,13.131,18.4271,23.1793,17.3581,51.4822,43.572,15.7608,22.2419,17.8469
16.5729,25.0197,22.0259,16.2521,32.5043,17.1075,28.0136,16.6798,15.6106,16.5114,15.5037,22.4536,23.7367,15.1829,0.0,22.994,27.927,25.1337,15.9657,20.2492,33.1716,17.0564,12.4922,15.7914,12.4613,19.7882,18.9987,12.9544,16.8737,20.4194,19.4566,17.2752,13.6517,23.4838,20.0437,46.5253,33.0247,13.4797,21.7855,25.1419
16.8197,10.5302,11.4438,28.2035,38.1275,25.4804,20.7605,14.0172,15.6981,11.0537,17.3156,27.5201,12.8205,17.5014,22.994,0.0,40.5097,14.4288,17.146,14.7496,42.1118,14.1503,19.7647,21.2323,14.1562,14.3134,10.1173,20.8017,14.554,10.7983,14.8496,10.6398,22.4401,16.8484,14.2584,51.6205,43.6237,26.3372,31.4593,14.9451
38.2529,40.151,40.5097,21.4057,28.7711,25.5488,37.5175,28.541,28.537,36.8535,37.0572,23.2471,32.4538,30.1521,27.927,40.5097,0.0,40.7311,34.8372,28.184,28.4449,26.8492,31.4017,19.7235,32.2702,36.1886,36.6745,30.669,40.485,30.9124,37.9368,40.4783,25.5425,40.485,38.8784,35.6298,33.2522,17.3162,31.0291,39.8423
21.0469,15.1305,13.0673,28.2134,37.047,27.9243,10.6266,26.5178,25.446,18.5993,18.4728,27.3625,25.7379,20.7894,25.1337,14.4288,40.7311,0.0,21.39,14.7496,42.1011,28.6294,24.0471,28.1858,23.1995,14.1784,18.802,24.1841,15.9614,24.0885,14.0462,12.0776,29.8846,10.3885,16.5832,51.2328,43.5952,26.3372,32.4612,17.903
17.7202,17.5945,16.0881,21.6533,38.3662,19.1831,20.711,21.5598,17.1985,15.9979,13.615,27.4783,25.6341,16.0425,15.9657,17.146,34.8372,21.39,0.0,18.9772,35.7517,16.3272,17.2467,23.4246,15.7529,14.0433,16.0265,14.0369,19.8721,15.5184,18.0105,22.0464,16.2902,20.7752,20.9079,51.5587,43.6647,20.6342,23.1635,18.8058
