0.0,30.4691,36.0271,23.3784,27.8731,35.6684,51.2057,22.2763,58.727,38.5889,36.2052,26.6858,40.3854,27.948,25.3876,22.7662,50.0513,20.062,61.0956,33.1779,46.527,51.2871,33.1312,48.0755,58.0569,38.2263,42.3217,62.1934,39.2119,45.081,39.2119,28.2995,40.1779,56.1307,36.7873,33.8288,54.1257,70.1717,17.8743,19.849
30.4691,0.0,37.4511,45.3906,9.39479,33.8647,55.6366,36.4651,63.1558,30.9835,32.8024,19.8398,34.7427,35.7822,37.4631,48.6417,27.2674,41.4497,51.6235,47.7455,44.9539,49.1076,54.3482,57.7309,35.2729,22.4248,61.9901,52.5538,33.7564,23.6061,33.7564,55.0307,55.1191,33.6806,48.1107,29.9672,49.4494,60.1532,24.3108,24.3809
36.0271,37.4511,0.0,53.5091,33.6712,60.3527,74.441,46.1494,58.1726,58.5126,59.2904,39.6853,45.6354,45.7668,55.2699,44.7606,53.7871,39.0069,51.8883,63.7266,51.4064,38.6473,51.6553,63.5732,49.0182,34.2822,59.5108,34.0822,60.8965,42.7016,60.8965,62.2841,51.171,50.84,50.2716,31.9965,51.6746,69.1771,26.2554,42.9494
23.3784,45.3906,53.5091,0.0,43.5144,46.1491,42.3276,37.282,50.9401,47.9892,45.0868,36.0572,29.6906,42.6849,27.401,15.2968,58.6213,30.8457,55.0896,14.5243,34.5865,38.643,9.7528,29.0486,66.3754,52.8235,33.0431,78.0009,41.399,53.2173,41.399,19.0796,32.6914,64.2574,45.1471,36.8197,41.4816,57.5662,33.8073,28.5337
27.8731,9.39479,33.6712,43.5144,0.0,40.337,56.2189,39.5139,60.4413,37.4558,39.3813,20.4222,26.9484,36.927,38.7652,46.7655,26.2529,39.5734,44.7885,45.8693,36.2512,39.7128,53.2672,59.2528,34.2585,13.03,65.1369,45.43,41.0551,24.5906,41.0551,54.6292,54.4795,32.6662,51.7749,20.5724,42.4384,50.7584,21.7147,25.6831
35.6684,33.8647,60.3527,46.1491,40.337,0.0,38.4002,46.7263,80.0467,3.04138,1.06226,29.3658,53.1963,48.4285,31.9486,47.8814,14.3829,48.3316,81.7706,45.9577,58.713,63.1131,51.0255,58.1734,22.3884,52.5437,72.4027,81.6977,8.25007,32.5935,8.25007,51.0498,53.611,20.5831,61.8053,54.5015,61.9115,68.6359,39.6508,33.3822
51.2057,55.6366,74.441,42.3276,56.2189,38.4002,0.0,72.3139,71.4107,40.6606,37.3379,35.9983,44.2358,66.6838,41.5143,52.4533,50.4607,68.8034,64.3005,29.7727,34.9359,57.7608,42.0991,25.6249,58.4662,67.8827,72.2673,101.649,43.6797,63.7526,43.6797,31.1298,46.789,56.7023,83.6722,58.9388,38.4061,34.7434,57.0358,44.7908
22.2763,36.4651,46.1494,37.282,39.5139,46.7263,72.3139,0.0,70.4297,49.7677,46.0016,45.9531,53.2049,24.8025,40.1893,34.4448,58.8438,16.7655,72.7457,47.4683,60.4583,64.9754,44.8098,60.8521,64.3937,47.926,56.6796,67.4112,45.7583,53.7178,45.7583,42.6959,59.7507,64.2016,42.6785,49.2722,69.1483,86.1236,34.3286,34.8892
58.727,63.1558,58.1726,50.9401,60.4413,80.0467,71.4107,70.4297,0.0,78.7073,79.1266,62.7547,35.5501,80.3695,72.847,56.9287,74.9772,68.703,46.2286,57.0608,44.6972,39.8884,51.2097,63.249,77.8521,68.2383,46.7539,64.0322,82.7118,70.3715,82.7118,56.213,32.9429,79.9701,68.4775,51.1034,50.7251,70.3268,54.739,70.4175
38.5889,30.9835,58.5126,47.9892,37.4558,3.04138,40.6606,49.7677,78.7073,0.0,4.10364,26.3244,51.6136,51.4699,33.7887,49.9331,11.5017,50.9245,78.8894,47.7978,56.1302,60.2319,52.8656,56.7561,19.5072,49.5023,74.2428,78.8165,6.83283,29.5522,6.83283,53.967,50.5696,17.5418,63.6454,51.4601,59.0303,65.7547,36.6095,31.965
