0.0,23.0988,23.0028,14.4501,13.6564,16.6681,24.0164,20.513,20.8897,12.6958,20.4602,23.0,14.3922,16.7519,23.005,23.0299,28.4312,15.0815,15.344,23.0607,23.8398,19.7079,22.9569,24.0164,20.0074,14.2226,20.0535,23.0281,24.0039,9.27105,23.925,22.9942,24.0164,24.0164,14.757,24.0164,18.8709,14.4762,22.9888,23.9691
23.0988,0.0,23.8924,14.6978,10.2903,26.1134,28.7154,3.48381,16.3311,13.7338,11.0737,22.214,10.9703,25.738,18.2356,10.9392,19.0615,23.9602,12.5447,28.7302,28.5394,4.24332,25.22,28.6626,22.5248,22.7062,8.28101,19.1438,28.7207,14.6749,28.5394,7.45885,28.6626,28.5394,24.1364,28.5394,27.7979,23.6829,24.8281,28.7154
23.0028,23.8924,0.0,17.6479,19.0596,13.5272,16.6581,25.0837,8.32107,14.1805,34.107,8.06846,28.854,12.182,9.5937,34.0037,38.1669,11.7718,22.0121,8.27388,9.62546,26.9686,8.27381,16.6331,6.89391,12.7066,15.6531,8.29196,16.6222,17.6599,16.6517,16.485,16.6331,16.6517,12.756,16.6768,8.02297,23.6829,8.29637,16.6632
14.4501,14.6978,17.6479,0.0,14.5219,14.233,22.6847,14.4796,14.4647,14.4524,22.8748,18.375,16.8954,13.9784,18.3759,22.7741,30.8477,14.4734,9.84916,17.7001,21.2892,14.7521,16.0956,22.7073,14.4707,14.4721,14.503,18.4502,22.6777,14.4325,22.7612,14.4426,22.7073,22.7899,13.8815,22.7506,15.9329,10.4826,15.5176,22.6847
13.6564,10.2903,19.0596,14.5219,0.0,21.173,26.2896,6.85874,11.4317,8.86309,15.8949,17.3323,9.85564,20.8567,16.2718,16.2489,23.8633,19.2168,12.5447,24.4767,26.1199,7.77899,20.4329,26.1502,17.5722,17.8406,6.35623,16.2306,26.2304,4.3834,26.1199,9.59674,26.1502,26.1199,19.2591,26.1199,22.8259,14.8503,19.9866,26.2896
16.6681,26.1134,13.5272,14.233,21.173,0.0,15.5895,27.2417,14.8535,14.8717,34.0331,15.4492,30.9749,8.15407,15.4273,34.0351,38.123,14.9599,24.0527,14.8681,15.4092,29.0665,14.9452,15.5564,14.869,14.9521,17.7466,15.4744,15.5771,19.2489,15.6445,18.6234,15.5564,15.6445,14.757,15.6445,14.9159,19.6063,14.8969,15.5895
24.0164,28.7154,16.6581,22.6847,26.2896,15.5895,0.0,29.1769,20.4083,21.7186,34.058,17.5,31.2095,15.7535,19.4981,34.0331,38.123,16.6627,27.5409,13.9578,12.0521,30.1957,15.996,1.41698,17.3649,17.3416,24.5297,19.1438,2.5204,25.1569,3.39464,24.8945,1.41698,3.40295,16.5078,2.55694,14.8029,25.43,16.2624,2.51766
20.513,3.48381,25.0837,14.4796,6.85874,27.2417,29.1769,0.0,17.5753,14.9315,9.84887,23.25,7.50906,26.8474,19.3578,12.7944,17.8975,25.2981,12.5447,29.1627,29.1406,4.5524,26.4974,29.1537,23.5307,23.829,9.48959,20.2536,29.2055,11.2024,29.3194,8.59906,29.1537,29.1205,25.2619,29.1677,28.9279,21.7416,26.0695,29.1828
20.8897,16.3311,8.32107,14.4647,11.4317,14.8535,20.4083,17.5753,0.0,8.24407,27.3555,9.79688,21.3539,14.3558,12.5437,27.3312,35.2129,7.72321,14.3084,12.9464,16.8026,19.2468,8.93209,20.4797,6.13371,6.77912,8.05002,10.7618,20.4715,11.7208,20.43,8.8366,20.4797,20.43,7.81619,20.4641,11.413,22.1299,8.5657,20.4319
12.6958,13.7338,14.1805,14.4524,8.86309,14.8717,21.7186,14.9315,8.24407,0.0,24.781,16.625,18.7727,14.4222,16.6926,24.6932,32.8848,10.2773,12.5447,15.5761,19.488,16.7113,12.7268,21.8105,8.68244,8.98268,7.29624,16.6468,21.7989,6.90863,21.7101,10.4519,21.8105,21.691,10.3799,21.691,14.012,14.4621,12.1037,21.7015
